year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2014,BMW,X6,xDrive50i,SUV,automatic,5uxfg8c52el593148,nv,45,1182,white,black,financial services remarketing (repos),64000,61750,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2014,BMW,i8,Base,Coupe,automatic,wby2z2c59evx64214,ca,5,60,white,brown,ferrari of orange county,176000,165000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2013,Lexus,LS 460,Base,Sedan,automatic,jthbl5ef2d5121727,fl,47,9695,black,beige,autosport usa,58400,59250,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2013,Land Rover,LR4,HSE LUX,SUV,automatic,salak2d49da658898,ca,45,21921,gray,beige,land rover las vegas,51800,51500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,GL-Class,GL550 4MATIC,SUV,automatic,4jgdf7dexda156301,ca,46,33930,—,black,high bid trading co inc,61000,58500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,G-Class,G63 AMG,SUV,automatic,wdcyc7df0dx206170,ca,49,49126,black,black,phillips auto brokerage,111000,104000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db1da502480,ca,44,20160,gray,black,mercedes benz of encino,51900,57000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2013,Porsche,Cayenne,S,SUV,automatic,wp1ab2a27dla86548,ca,48,19739,white,black,jaguar san diego,59000,60000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2013,Porsche,Boxster,S,Convertible,manual,wp0cb2a81ds132623,ca,47,7535,gray,black,audi of tucson,53400,53000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2013,Porsche,911,Carrera 4S,Coupe,automatic,wp0ab2a90ds121743,ca,46,6869,black,black,onemain rem/m&m auto traders,90000,89000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2013,Porsche,Boxster,S,Convertible,automatic,wp0cb2a86ds130186,ca,47,18349,black,black,land rover newport beach,48900,52500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,Audi,R8,5.2 quattro,Coupe,automatic,wuaenafg0cn001127,ca,45,3885,—,black,volkswagen credit inc/sc,117000,120000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,SLS AMG,Base,Coupe,automatic,wddrj7ha7ca006439,ca,27,9289,black,black,high bid trading co inc,112000,104000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Porsche,Panamera,S,Sedan,automatic,wp0ab2a7xcl060750,ca,48,9941,white,off-white,fletcher jones motorcars of fremont,64000,69500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Porsche,Panamera,S,Sedan,automatic,wp0ab2a72cl060709,ca,5,21125,gray,black,fletcher jones motorcars of fremont,61000,60000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Porsche,Panamera,4S,Sedan,automatic,wp0ab2a79cl060397,ca,44,28407,black,black,fletcher jones motorcars of fremont,59600,61500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2011,Aston Martin,Rapide,Base,Sedan,automatic,scfhddaj3baf01939,ca,39,19769,white,black,high bid trading co inc,89000,103000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Mercedes-Benz,M-Class,ML63 AMG,SUV,automatic,4jgda7eb5ca044054,ca,47,25959,white,black,specialized sales and leasing,62000,65500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2013,Lexus,LS 460,Base,Sedan,automatic,jthbl5ef1d5115806,fl,41,14322,gray,black,lexus financial services,56900,54500,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2015,Cadillac,Escalade ESV,Premium,SUV,automatic,1gys4jkj5fr204039,ca,43,9144,black,black,midway hfc fleet/ars,79000,75000,Thu Jan 29 2015 04:00:00 GMT-0800 (PST)
2015,Cadillac,Escalade,Premium,SUV,automatic,1gys4ckj3fr274621,mo,44,3610,black,brown,century sales & leasing inc,76000,78000,Tue Jan 20 2015 03:00:00 GMT-0800 (PST)
2012,Jaguar,XK,XKR,Coupe,automatic,sajwa4dc3cmb44730,tn,39,22301,red,gray,jpmorgan chase bank n.a.,53700,53800,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,CLS-Class,CLS63 AMG,Sedan,automatic,wddlj7eb9ca032348,nv,39,41906,—,black,mercedes-benz financial services,57300,60000,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc7fr205638,nj,5,13306,black,black,enterprise veh exchange/rental,56400,55000,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc2fr189672,ca,37,11748,black,black,midway hfc fleet/ars,56000,55000,Thu Feb 12 2015 04:00:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc9fr161812,mi,5,10632,black,tan,kevins marysville auto sales inc,54100,54500,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2014,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddug8cb7ea012209,ga,49,22617,black,gray,budget rac of atlanta,78000,77000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2014,Mercedes-Benz,E-Class,E550,Convertible,automatic,wddkk7df7ef235824,nv,5,7738,white,beige,chapman chry jeep,56500,54000,Fri Jan 16 2015 03:45:00 GMT-0800 (PST)
2014,BMW,4 Series,435i,Convertible,automatic,wba3t3c55ep737428,nv,49,3912,white,gray,financial services remarketing (repos),47800,55750,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2014,BMW,6 Series Gran Coupe,650i xDrive,Sedan,automatic,wba6b4c57ed760264,nv,42,7904,black,black,financial services remarketing (repos),64000,57000,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2014,BMW,X5,xDrive35i,SUV,automatic,5uxkr0c50e0k43562,ny,49,2782,white,black,ray catena bmw of westchester,57700,50500,Wed Jan 21 2015 01:30:00 GMT-0800 (PST)
2013,Jaguar,XK,XKR,Coupe,automatic,sajwa4dc8dmb49200,tn,4,20939,—,black,jpmorgan chase bank n.a.,55600,56000,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2013,Lexus,LX 570,Base,SUV,automatic,jtjhy7ax3d4094046,pa,45,51763,black,black,northtown lexus,60000,54500,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C63 AMG,Sedan,automatic,wddgf7hb7da772433,nv,48,14371,—,black,mercedes-benz financial services,44300,52000,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db4da515742,nv,39,24111,black,black,mercedes-benz financial services,50300,54000,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db5da503597,nv,42,18872,—,gray,mercedes-benz financial services,51300,52000,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db4da518947,nv,39,23145,black,black,mercedes-benz financial services,50500,53000,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db5da521050,nv,39,18075,—,brown,mercedes-benz financial services,51500,54750,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7dbxda497943,nv,41,24572,black,black,mercedes-benz financial services,50200,52750,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2014,Infiniti,QX80,Base,SUV,automatic,jn8az2ne0e9061947,oh,47,24976,black,black,infiniti financial services,52000,55500,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,Mercedes-Benz,E-Class,E63 AMG 4MATIC S-Model,Sedan,automatic,wddhf7gb6ea946869,nv,48,4552,black,black,mercedes-benz financial services,73000,81500,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2013,BMW,6 Series Gran Coupe,650i xDrive,Sedan,automatic,wba6b4c52ddg67802,oh,48,44249,black,red,financial services remarketing (lease),47500,54250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,Porsche,Panamera,4,Sedan,automatic,wp0aa2a75cl011006,tn,42,15471,blue,tan,meridian remarketing,55100,54000,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2010,Ford,Escape,XLT,SUV,automatic,1fmcu0d77aka54695,oh,37,82985,red,gray,pat obrien chevrolet south,8250,108200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc8fr208593,fl,45,15067,white,beige,enterprise veh exchange/rental,53200,52800,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc9fr205783,fl,5,14546,black,black,enterprise veh exchange/rental,53200,53600,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckcxfr218306,fl,48,12797,black,black,enterprise veh exchange/rental,51100,50200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc6fr213538,fl,43,12775,off-white,tan,enterprise veh exchange/rental,50800,50000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc9fr209616,nj,5,11885,black,black,enterprise veh exchange/rental,53900,52750,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2014,Jeep,Grand Cherokee,SRT,SUV,automatic,1c4rjfdj8ec244320,il,45,16700,red,black,chrysler capital,51900,51500,Tue Jan 20 2015 02:00:00 GMT-0800 (PST)
2013,Audi,A8,L 4.0T quattro,Sedan,automatic,waur2afd6dn008840,ga,48,24978,white,black,kern automotive group inc,46100,53200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc9fr208229,fl,44,12824,off-white,gray,enterprise veh exchange/rental,53400,53600,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,Ford,F-350 Super Duty,Platinum,Crew Cab,automatic,1ft8w3bt1eea31309,mi,49,11354,red,black,ars-cpo,49900,53000,Thu Jan 22 2015 01:00:00 GMT-0800 (PST)
2015,GMC,Yukon,SLT,SUV,automatic,1gks2bkc7fr100031,mi,5,12041,red,beige,gm remarketing,51400,50500,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
2014,Mercedes-Benz,GL-Class,GL350 BlueTEC 4MATIC,SUV,automatic,4jgdf2ee6ea407589,oh,49,8183,black,black,astorg ford lincoln mercury,59300,62000,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,Porsche,Cayenne,Diesel,SUV,automatic,wp1af2a25ela32039,fl,45,20802,blue,tan,johnson lexus of raleigh,55100,56100,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2013,Lexus,LX 570,Base,SUV,automatic,jtjhy7ax1d4115461,tx,5,42113,white,beige,fairway ford henderson,60000,64300,Wed Jan 21 2015 02:00:00 GMT-0800 (PST)
2013,Porsche,Cayenne,GTS,SUV,automatic,wp1ad2a27dla71655,tn,41,31112,—,tan,bill holt chevrolet of canton inc,69000,70000,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc4fr116400,tn,43,19504,white,gray,wholesale inc # 2,52400,54750,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2014,Mercedes-Benz,E-Class,E350,Convertible,automatic,wddkk5kfxef252124,nv,49,6114,black,black,mercedes-benz financial services,49600,52500,Thu Feb 19 2015 06:00:00 GMT-0800 (PST)
2014,Porsche,Cayenne,Diesel,SUV,automatic,wp1af2a27ela37999,fl,48,10023,white,black,brumos motor cars inc,58700,58000,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,Porsche,Panamera,Base,Sedan,automatic,wp0aa2a79el008922,fl,5,7094,black,gray,brumos motor cars inc,70000,67400,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc4fr218859,fl,42,10559,white,beige,enterprise veh exchange/rental,53500,53400,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2014,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgdf7ce7ea336502,fl,44,18571,white,black,sixt rent a car,61000,56500,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,Audi,A8,L 3.0T quattro,Sedan,automatic,waurgafd9en003828,fl,46,15731,gray,black,tdaf remarketing,57800,59200,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2013,Jaguar,XK,XKR,Coupe,automatic,sajwa4dc5dmb51602,tx,44,20822,black,—,music city autoplex llc,57200,57750,Wed Feb 18 2015 02:20:00 GMT-0800 (PST)
2014,Mercedes-Benz,CLS-Class,CLS63 AMG 4MATIC S-Model,Sedan,automatic,wddlj7gb1ea115904,fl,49,7649,black,black,landrover jacksonville,82000,82500,Tue Jan 20 2015 01:00:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc8fr205452,fl,44,11060,white,tan,enterprise veh exchange/rental,53600,53200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc5fr220278,fl,41,16045,black,black,enterprise veh exchange/rental,53100,52000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc8fr221270,fl,45,12912,black,black,enterprise veh exchange/rental,51000,51000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2015,GMC,Yukon,SLT,SUV,automatic,1gks2bkc4fr187287,tn,49,10677,black,black,sullivan auto group llc,51900,52000,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2014,Maserati,Ghibli,S Q4,Sedan,automatic,zam57rta8e1091588,ca,5,1695,white,tan,elad motors,64000,63750,Tue Jan 27 2015 04:00:00 GMT-0800 (PST)
2014,Audi,S5,Prestige quattro,Convertible,automatic,wauvgafh3en001879,fl,42,8299,white,black,fields bmw,49900,52200,Tue Jan 20 2015 01:00:00 GMT-0800 (PST)
2013,Infiniti,QX,QX56,SUV,automatic,jn8az2nd6d9730034,tn,49,14731,—,black,nissan north america inc.,49100,50000,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2013,Land Rover,LR4,HSE LUX,SUV,automatic,salak2d47da664358,oh,46,15610,white,black,pauley motor car co preowned vehicles llc,54700,53500,Mon Jan 26 2015 16:00:00 GMT-0800 (PST)
2013,Lexus,LX 570,Base,SUV,automatic,jtjhy7ax3d4102713,ga,45,35770,red,tan,lexus financial services,61000,62000,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
2013,Porsche,Cayenne,GTS,SUV,automatic,wp1ad2a29dla71690,fl,4,22168,black,black,the collection,71000,70600,Thu Jan 22 2015 01:15:00 GMT-0800 (PST)
2011,Mercedes-Benz,SL-Class,SL550,Convertible,automatic,wdbsk7ba0bf161755,fl,41,8252,red,beige,the collection,58200,58400,Thu Jan 22 2015 01:15:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc9fr223221,nj,5,13955,black,black,enterprise veh exchange/rental,56600,54600,Wed Feb 04 2015 01:30:00 GMT-0800 (PST)
2014,Ford,F-150,SVT Raptor,SuperCrew,automatic,1ftfw1r69efb99978,tx,5,11955,silver,black,pm standley motorcars,52200,52000,Wed Jan 21 2015 02:20:00 GMT-0800 (PST)
2014,Ford,Shelby GT500,Base,Coupe,manual,1zvbp8jz5e5270896,tn,48,11654,white,black,wholesale inc # 2,52100,55000,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2015,GMC,Yukon,SLT,SUV,automatic,1gks2bkc2fr131252,tn,49,18485,gray,black,sullivan auto group llc,49700,52200,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2014,Infiniti,QX80,Base,SUV,automatic,jn8az2nc5e9352622,tn,5,6476,white,tan,nissan north america inc.,61000,65200,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2014,Jeep,Grand Cherokee,SRT,SUV,automatic,1c4rjfdj9ec242351,fl,43,11697,white,black,the collection,53500,56000,Thu Jan 22 2015 01:15:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,Autobiography,SUV,automatic,salwv2ef8ea310380,pa,42,16900,black,black,auto ranch llc,86000,88100,Wed Jan 21 2015 01:30:00 GMT-0800 (PST)
2014,Mercedes-Benz,S-Class,S550 4MATIC,Sedan,automatic,wddug8fbxea033129,nj,45,6891,black,tan,mercedes benz of freehold,92000,78000,Wed Jan 21 2015 01:30:00 GMT-0800 (PST)
2014,Nissan,GT-R,Premium,Coupe,automatic,jn1ar5ef9em270190,ca,42,38138,gray,black,century dealer services corp,72000,64000,Wed Jan 21 2015 04:15:00 GMT-0800 (PST)
2013,BMW,7 Series,750Li,Sedan,automatic,wbaye8c50dde22228,ga,45,27532,white,beige,mercedes benz of buckhead,55000,54000,Thu Jan 22 2015 02:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,SL-Class,SL550,Convertible,automatic,wddjk7da8df012514,oh,43,7102,gray,black,mercedes-benz financial services,77000,76250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,CL-Class,CL63 AMG,Coupe,automatic,wddej7eb6ca028878,oh,43,19457,black,—,mercedes-benz financial services,72000,72750,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,Porsche,911,Carrera Black Edition,Coupe,manual,wp0aa2a93cs706074,ga,5,36854,blue,black,r m hollenshead auto sales inc,58400,55000,Thu Jan 22 2015 02:00:00 GMT-0800 (PST)
2010,Nissan,GT-R,Premium,Coupe,automatic,jn1ar5ef0am231563,tn,36,24465,gray,gray,remarketing by ge/suntrust bank,60000,55000,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2wf6ea316388,fl,43,8085,white,brown,the collection,74000,73800,Thu Jan 22 2015 01:15:00 GMT-0800 (PST)
2015,Mercedes-Benz,S-Class,S550 4MATIC,Sedan,automatic,wddug8fb1fa070507,oh,48,6669,—,gray,mercedes-benz usa,93000,96250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2014,Chevrolet,Corvette Stingray,Z51,Coupe,automatic,1g1yk2d76e5100333,tx,44,9192,white,black,pm standley motorcars,51600,52500,Wed Jan 21 2015 02:20:00 GMT-0800 (PST)
2014,Chevrolet,Corvette Stingray,Z51,Coupe,automatic,1g1ym2d70e5125044,tx,46,6612,white,black,pm standley motorcars,57000,56200,Wed Jan 21 2015 02:20:00 GMT-0800 (PST)
2014,Chevrolet,Corvette Stingray,Z51,Coupe,automatic,1g1yj2d75e5000386,ga,44,1971,red,black,young motors llc,54300,56200,Thu Jan 22 2015 02:00:00 GMT-0800 (PST)
2011,Lexus,LX 570,Base,SUV,automatic,jtjhy7ax3b4065966,wa,34,44161,black,tan,toyota of kirkland,50500,52300,Wed Jan 21 2015 05:20:00 GMT-0800 (PST)
2011,Mercedes-Benz,SL-Class,SL550,Convertible,automatic,wdbsk7ba3bf164987,tn,44,15497,—,tan,wholesale inc # 2,55900,60000,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2011,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac2a20bla81878,nv,46,47697,white,gray,gaudin jaguar porsche of las vegas,51800,52750,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc6fr212499,fl,49,16560,black,black,enterprise veh exchange/rental,49700,50000,Fri Jan 30 2015 01:20:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc5fr212087,fl,44,13763,white,gray,enterprise veh exchange/rental,50800,51000,Fri Jan 23 2015 01:15:00 GMT-0800 (PST)
2009,Nissan,GT-R,Premium,Coupe,automatic,jn1ar54f89m250682,ga,44,36833,silver,black,innovative auto llc,51700,54000,Thu Jan 22 2015 02:00:00 GMT-0800 (PST)
2014,Ford,Shelby GT500,Base,Coupe,manual,1zvbp8jz8e5234832,tx,4,6031,black,black,remarketing by ge/first fidelity investments,53700,54000,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
2014,GMC,Sierra 2500HD,Denali,Crew Cab,automatic,1gt125e84ef191016,mo,5,8070,white,black,anderson ford lincoln,51100,50500,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2014,Hyundai,Equus,Ultimate,Sedan,automatic,kmhgh4jh4eu090834,il,44,60,black,black,hyundai motor america,45400,53400,Tue Feb 03 2015 02:00:00 GMT-0800 (PST)
2014,Infiniti,QX80,Base,SUV,automatic,jn8az2ne6e9063458,nv,37,13420,black,black,young buick gmc co.,58700,55250,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover,HSE,SUV,automatic,salgs2wf8ea146141,ga,49,9762,black,black,jaguar aston martin naples,96000,95000,Thu Jan 22 2015 02:00:00 GMT-0800 (PST)
2014,Land Rover,LR4,XXV,SUV,automatic,salak2v65ea707693,wi,5,19600,black,black,doering leasing company inc,59400,55250,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2014,Mercedes-Benz,CLS-Class,CLS63 AMG 4MATIC S-Model,Sedan,automatic,wddlj7gb7ea100338,pa,41,22823,black,black,r hollenshead auto sales inc,80000,74000,Fri Jan 23 2015 01:00:00 GMT-0800 (PST)
2013,Chevrolet,Corvette,427,Convertible,manual,1g1yy3de7d5700800,mo,41,12934,blue,black,hendrick chevrolet shawnee mission,52300,50400,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2014,BMW,X6,xDrive35i,SUV,automatic,5uxfg2c56e0h10165,nv,47,14094,black,black,new century bmw,52000,50250,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2014,BMW,X5,xDrive50i,SUV,automatic,5uxkr6c59e0c03115,nv,48,13760,white,brown,new century bmw,58000,58000,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2014,BMW,X6,xDrive35i,SUV,automatic,5uxfg2c59e0k41408,mo,47,1601,black,black,bmw of des moines,52900,51500,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2014,Audi,A8,L 3.0T quattro,Sedan,automatic,waurgafd8en003111,ca,38,33316,black,black,skyhigh remarketing inc,49800,51000,Wed Jan 21 2015 04:15:00 GMT-0800 (PST)
2014,Cadillac,Escalade,Premium,SUV,automatic,1gys4cef1er168626,co,49,20792,gold,black,overland west,52400,53500,Wed Feb 11 2015 03:45:00 GMT-0800 (PST)
2013,Jaguar,XK,XKR,Coupe,automatic,sajwa4dc4dmb51882,tx,35,12933,black,black,hopper motorplex inc,59700,59250,Wed Jan 21 2015 02:15:00 GMT-0800 (PST)
2013,Jaguar,XK,XKR,Coupe,automatic,sajwa4dc1dmb51807,fl,49,10205,white,red,island lincoln mercury inc,60000,61000,Thu Jan 22 2015 01:50:00 GMT-0800 (PST)
2015,Ford,F-250 Super Duty,Lariat,Crew Cab,automatic,1ft7w2bt1fea94899,tx,37,4003,silver,black,ford-lincoln dealer program,51800,50000,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db0da511641,nv,48,11127,—,white,mercedes-benz finc wholesale advantage,52900,62000,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2015,Cadillac,Escalade ESV,Premium,SUV,automatic,1gys4jkj0fr148334,fl,4,8093,white,beige,gm remarketing,79000,79600,Mon Jan 26 2015 05:00:00 GMT-0800 (PST)
2015,Cadillac,Escalade ESV,Premium,SUV,automatic,1gys4jkj9fr205419,fl,4,10355,gray,brown,gm remarketing,78000,78600,Mon Jan 26 2015 05:00:00 GMT-0800 (PST)
2012,Jaguar,XK,XKR,Convertible,automatic,sajwa4ec7cmb47273,nv,36,18073,white,brown,enterprise veh exchange/rental,51300,52500,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2012,Porsche,Panamera,Base,Sedan,automatic,wp0aa2a79cl014698,nv,39,23586,silver,black,beverly hills porsche,50500,51250,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2012,Porsche,Cayenne,S,SUV,automatic,wp1ab2a2xcla47354,nv,36,19781,—,black,beverly hills porsche,49000,50250,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
2011,Porsche,911,Carrera S,Convertible,automatic,wp0cb2a96bs755032,nv,39,7079,black,black,beverly hills porsche,69000,58000,Thu Feb 19 2015 14:30:00 GMT-0800 (PST)
2008,Porsche,911,Turbo,Coupe,automatic,wp0ad29988s783851,nv,42,47530,gray,blue,las vegas motorcars llc,59700,61500,Fri Jan 23 2015 04:00:00 GMT-0800 (PST)
2014,Ford,Shelby GT500,Base,Coupe,manual,1zvbp8jz1e5237314,md,44,7707,black,black,ford motor credit company llc pd,53200,54300,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2014,Ford,Shelby GT500,Base,Coupe,manual,1zvbp8jz2e5263940,fl,4,12801,silver,black,gettel hyundai,51800,51400,Thu Jan 22 2015 01:45:00 GMT-0800 (PST)
2014,Jeep,Grand Cherokee,SRT,SUV,automatic,1c4rjfdjxec252791,il,37,23033,white,black,chrysler capital,49900,52200,Tue Jan 27 2015 02:00:00 GMT-0800 (PST)
2014,Land Rover,Range Rover,Autobiography,SUV,automatic,salgv2ef5ea129614,ca,43,13534,white,brown,go right auto group,118000,115000,Wed Jan 28 2015 10:00:00 GMT-0800 (PST)
2014,Porsche,Boxster,S,Convertible,automatic,wp0cb2a8xek140382,ga,38,5348,silver,black,jim ellis,54700,55800,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328d xDrive,Sedan,automatic,wba3d5c54ekx98520,oh,42,5106,black,black,bmw north america,34000,54500,Tue Jan 27 2015 06:00:00 GMT-0800 (PST)
2013,BMW,M3,Base,Coupe,manual,wbskg9c57dj592859,oh,43,9455,—,black,bmw north america greer,49800,63500,Tue Jan 27 2015 06:00:00 GMT-0800 (PST)
2013,Audi,Q7,TDI Prestige quattro,SUV,automatic,wa1wmafe4dd014533,nv,42,20650,white,black,team ford lincoln,48500,50250,Fri Feb 06 2015 03:45:00 GMT-0800 (PST)
